diff_resolution,diff_framerate,diff_bitrate,diff_ratio,frames,umem,duration,size,codec_vp8,codec_h264,codec_mpeg4,o_codec_vp8,o_codec_h264,o_codec_mpeg4,utime
-2048256,-12.0,-3217,-0.5555555555555554,3478,130512,290.01666,1913509,0,0,1,1,0,0,17.577
-1152000,13.0,310586,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,21.477
-1766400,1.0,450834,-0.4444444444444444,7065,661696,282.56,19773349,0,1,0,0,1,0,30.63
-614400,15.062963,113967,-0.4444444444444444,8117,219480,270.655,22091130,1,0,0,1,0,0,18.617
-844800,-14.969999999999999,163898,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,1,0,0,11.169
-748800,-4.969999999999999,125960,-0.4444444444444444,9484,219464,379.32,8627672,0,1,0,1,0,0,14.289
-748800,4.0,350908,-0.4444444444444444,4733,330208,157.891,8030894,0,1,0,0,1,0,16.545
0,18.38983,455960,0.0,1793,155028,59.883,7447655,1,0,0,1,0,0,11.033
-748800,0.0,244437,-0.4444444444444444,12266,219480,490.6,18424328,0,1,0,1,0,0,15.717
-2048256,-17.0,-187662,-0.5555555555555554,344,651252,49.178333,334032,0,0,1,0,1,0,36.506
-96000,0.0,-655983,0.0,11826,220900,473.0,9697521,0,1,0,0,1,0,16.565
-614400,-9.0,152572,-0.4444444444444444,956,328096,63.667,7740095,0,1,0,0,1,0,38.534
-1152000,11.979220999999999,-97138,0.0,9232,582952,385.052,21267505,1,0,0,0,1,0,27.726
-896256,0.0,-768775,-0.5555555555555554,792,310020,67.583336,432749,0,0,1,0,1,0,24.462
-1900800,0.030000000000001137,-2704021,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,50.939
-1152000,4.0,1939449,0.0,1109,219480,37.011665,12766479,0,1,0,0,0,1,15.029
-844800,4.0,-2846941,-0.4444444444444444,7494,218664,250.017,4783444,0,1,0,0,0,1,10.509
-2048256,-3.0,-190918,-0.5555555555555554,1716,627108,143.03334,913312,0,0,1,0,1,0,36.406
748800,0.03223200000000048,1996426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,10.845
-281856,-12.0,-188293,-0.11111111111111094,2128,163632,177.33333,1190517,0,0,1,0,1,0,10.005
-896256,0.0,-190775,-0.5555555555555554,792,309276,67.583336,432749,0,0,1,0,1,0,15.545
-134400,0.05919800000000208,-102209,0.0,8228,216820,274.541,4797322,1,0,0,0,1,0,12.945
748800,18.002232,-2947574,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,1,0,0,10.601
-134400,0.030000000000001137,-524021,0.0,17438,218932,581.233,21504146,0,1,0,0,1,0,20.249
748800,4.0,2650449,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,1,0,0,12.673
-2048256,-22.97,-4945662,-0.5555555555555554,344,666968,49.178333,334032,0,0,1,0,1,0,74.817
-844800,-16.97,223173,-0.4444444444444444,456,317096,33.09,1154731,0,1,0,0,1,0,25.242
-844800,-13.0,-2755509,-0.4444444444444444,4081,296888,340.424,10403848,0,0,0,0,1,0,49.839
-1152000,0.0,-114411,0.0,3945,216020,157.80167,56918844,0,1,0,0,0,1,13.697
0,17.0,2703449,0.0,1109,333360,37.011665,12766479,0,1,0,0,1,0,17.629
0,5.0,-2593092,0.0,4733,219464,157.891,8030894,0,1,0,0,1,0,11.609
-844800,-0.9699999999999989,-2708850,-0.4444444444444444,6491,318220,216.55,7881069,0,1,0,0,1,0,58.38
-134400,5.0,634041,0.0,2417,219480,80.536,6946645,0,1,0,1,0,0,10.785
614400,14.981791999999999,-4347644,0.4444444444444444,21407,165564,714.371,58253046,1,0,0,0,1,0,26.922
-281856,-17.97,-763283,-0.11111111111111094,839,221152,69.93833,495843,0,0,1,0,1,0,13.289
-844800,5.0,-538358,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,14.701
96000,0.030000000000001137,-2704021,0.0,17438,218932,581.233,21504146,0,1,0,0,1,0,10.453
-896256,-12.0,-763283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,10.621
-1900800,-4.969999999999999,-2711295,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,0,0,1,16.621
-1996800,-0.9699999999999989,-4708850,-0.4444444444444444,6491,200640,216.55,7881069,0,1,0,1,0,0,50.503
-748800,0.030000000000001137,53979,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,0,0,1,10.221
-1996800,-11.0,170173,-0.4444444444444444,456,629456,33.09,1154731,0,1,0,0,1,0,48.835
-134400,-0.9699999999999989,-413092,0.0,4733,219464,157.891,8030894,0,1,0,0,1,0,17.013
-844800,-4.0,-4755509,-0.4444444444444444,4081,298676,340.424,10403848,0,0,0,0,1,0,48.327
-1152000,-0.9699999999999989,822703,0.0,12795,675036,426.945,56821235,0,1,0,0,1,0,45.863
-748800,0.0,-166999,-0.4444444444444444,1318,322312,52.68,2449633,0,1,0,0,1,0,42.363
-1996800,1.0756590000000017,-685666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,0,0,1,12.669
748800,6.007017000000001,2338626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,10.565
-1900800,0.030000000000001137,391449,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,0,0,1,14.713
-844800,-10.0,-4763207,-0.4444444444444444,975,217080,64.933,1921961,0,0,0,0,0,1,10.277
-614400,5.0,114037,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,1,0,0,15.285
-230400,4.0,-4732968,0.0,4913,219656,163.897,5470732,0,0,0,0,1,0,25.19
844800,5.38983,174960,0.4444444444444444,1793,162912,59.883,7447655,1,0,0,0,1,0,11.845
1152000,-6.969999999999999,5943648,0.0,7830,390756,326.58832,244926878,0,1,0,0,1,0,32.634
614400,-5.990779,-97138,0.4444444444444444,9232,219480,385.052,21267505,1,0,0,0,1,0,11.333
-2048256,-17.97,-52584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,0,0,1,14.229
-844800,-4.969999999999999,-569724,-0.4444444444444444,6382,216820,255.28,7986338,0,0,0,1,0,0,23.461
-230400,1.0,55017,0.0,11826,220900,473.0,9697521,0,1,0,0,1,0,10.541
748800,9.0,1387484,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,14.965
-1996800,1.0,-2727727,-0.4444444444444444,1104,218932,43.827,1491614,0,0,0,1,0,0,51.483
-1766400,0.0,174847,-0.4444444444444444,9778,648944,391.08,11284995,0,1,0,0,1,0,23.001
-1900800,5.0,444449,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,1,0,0,30.43
-1152000,5.968605,-2311691,0.0,25773,260732,860.056,289012098,1,0,0,0,0,1,17.197
-1996800,-24.264247599999997,-2933320,-0.4444444444444444,2579,640400,452.689,3773200,1,0,0,0,1,0,121.524
-230400,1.0,-4727727,0.0,1104,218932,43.827,1491614,0,0,0,1,0,0,13.325
-896256,-13.0,-763283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,10.745
-1766400,-4.969999999999999,317834,-0.4444444444444444,7065,668216,282.56,19773349,0,1,0,0,1,0,41.995
-844800,0.030000000000001137,39642,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,16.689
-1900800,6.0,288112,-0.4444444444444444,3330,643612,110.966995,5508291,0,1,0,0,1,0,39.002
-2048256,-3.0,-4943892,-0.5555555555555554,10879,651960,906.5983,6358485,0,0,1,0,1,0,82.789
-748800,-9.0,188373,-0.4444444444444444,3280,320912,204.938,7617894,0,1,0,0,1,0,16.621
134400,5.062963,-4347033,0.0,8117,219480,270.655,22091130,1,0,0,0,1,0,27.854
-1996800,3.0,216898,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,1,0,0,17.853
844800,5.968605,-2311691,0.4444444444444444,25773,262784,860.056,289012098,1,0,0,1,0,0,10.913
-614400,14.0,247037,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,1,0,0,10.485
-1766400,0.021740000000001203,-790904,-0.4444444444444444,9208,604604,368.32,1339625,1,0,0,0,1,0,25.794
-896256,-13.0,-482283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,10.281
-748800,-4.969999999999999,191437,-0.4444444444444444,12266,326632,490.6,18424328,0,1,0,0,1,0,23.845
-844800,-2.0,-540827,-0.4444444444444444,456,313416,33.09,1154731,0,1,0,0,1,0,34.662
-1996800,5.0,39642,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,29.834
0,17.968605,2446309,0.0,25773,262060,860.056,289012098,1,0,0,1,0,0,20.685
-2048256,-12.0,-486217,-0.5555555555555554,3478,132640,290.01666,1913509,0,0,1,1,0,0,20.869
1766400,0.030000000000001137,5750818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,27.734
-748800,1.0,-4699563,-0.4444444444444444,12266,219480,490.6,18424328,0,1,0,0,0,1,10.593
-1766400,4.0,408364,-0.4444444444444444,13746,679676,458.625,29659524,0,1,0,0,1,0,34.634
614400,15.002232,1996426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,10.617
0,4.0,275364,0.0,13746,216820,458.625,29659524,0,1,0,0,1,0,10.185
-1152000,-1.5173330000000007,685075,0.0,10112,666600,750.433,74487589,1,0,0,0,1,0,21.041
-844800,-11.0,170173,-0.4444444444444444,456,312744,33.09,1154731,0,1,0,0,1,0,22.457
-1996800,0.0,30273,-0.4444444444444444,1104,609040,43.827,1491614,0,0,0,0,1,0,54.199
2048256,6.0,5883818,0.5555555555555554,1170,216020,39.055,29256190,0,1,0,0,1,0,12.621
-1996800,5.0,172642,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,29.622
-2048256,-12.0,-53604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,0,0,1,11.545
-1900800,-13.969999999999999,-4702627,-0.4444444444444444,3280,114048,204.938,7617894,0,1,0,0,0,1,15.229
-1900800,0.05919800000000208,83791,-0.4444444444444444,8228,654268,274.541,4797322,1,0,0,0,1,0,28.726
-96000,5.0,-2768704,0.0,5694,218664,189.956,5492026,0,0,0,0,1,0,14.101
-134400,0.1234579999999994,211011,0.0,3220,216820,107.443,4297868,1,0,0,0,1,0,11.921
-844800,6.0,39642,-0.4444444444444444,13230,330148,440.967,15524405,0,1,0,0,1,0,23.781
-2048256,-22.97,-4945662,-0.5555555555555554,344,221160,49.178333,334032,0,0,1,1,0,0,10.097
-2048256,-17.97,-762435,-0.5555555555555554,3074,219480,256.20834,1843600,0,0,1,1,0,0,17.681
748800,14.0,525703,0.4444444444444444,12795,219480,426.945,56821235,0,1,0,0,1,0,11.521
-1766400,10.039877,-3944018,-0.4444444444444444,8163,212772,326.583,43108248,1,0,0,0,0,1,10.457
0,6.062963,113967,0.0,8117,219480,270.655,22091130,1,0,0,0,1,0,19.513
748800,14.0,1939449,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,0,1,0,16.141
-614400,17.0,-4643963,-0.4444444444444444,2593,333968,86.486,3849030,0,1,0,0,1,0,20.001
-2048256,0.0,-53695,-0.5555555555555554,894,631980,74.535,515272,0,0,1,0,1,0,21.445
-1766400,3.0,916572,-0.4444444444444444,956,581916,63.667,7740095,0,1,0,0,1,0,22.141
1996800,6.0,5750818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,16.989
-1996800,10.0,-547727,-0.4444444444444444,1104,218932,43.827,1491614,0,0,0,1,0,0,28.602
-1152000,15.007017000000001,2285626,0.0,34208,219480,1140.349,341338789,1,0,0,0,0,1,11.213
-844800,5.0,-2664,-0.4444444444444444,6078,299544,203.198,6079081,0,0,0,0,1,0,24.838
0,13.0,2346589,0.0,3945,216056,157.80167,56918844,0,1,0,1,0,0,16.881
-1900800,-4.969999999999999,-2818040,-0.4444444444444444,9484,219480,379.32,8627672,0,1,0,1,0,0,31.35
-1900800,13.0,-281548,-0.4444444444444444,5628,648192,225.08,15149369,0,1,0,0,1,0,51.839
-1766400,6.062963,596967,-0.4444444444444444,8117,641088,270.655,22091130,1,0,0,0,1,0,43.919
-896256,-17.97,-2944695,-0.5555555555555554,894,310592,74.535,515272,0,0,1,0,1,0,41.835
-2048256,-13.0,-764604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,0,0,1,12.069
-614400,10.039877,813982,-0.4444444444444444,8163,212772,326.583,43108248,1,0,0,1,0,0,12.393
-1900800,13.113636,-82032,-0.4444444444444444,4420,586832,176.901,596349,1,0,0,0,1,0,10.685
-1900800,0.0,-2711295,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,0,0,1,13.413
-844800,14.0,-2768704,-0.4444444444444444,5694,218664,189.956,5492026,0,0,0,1,0,0,10.377
-2048256,-13.0,-2947217,-0.5555555555555554,3478,631048,290.01666,1913509,0,0,1,0,1,0,100.354
1766400,1.0659330000000011,1329003,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,0,1,0,17.633
-134400,0.05941100000000077,-4813105,0.0,1021,165700,34.168,798230,1,0,0,0,1,0,21.069
-1766400,5.0,-10744,-0.4444444444444444,2862,671700,95.462,9656655,0,1,0,0,1,0,73.637
1900800,8.0,5943648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,1,0,0,10.885
-1996800,1.0756590000000017,-4865666,-0.4444444444444444,7623,664908,304.927,5120280,1,0,0,0,1,0,125.036
-1900800,0.0,-60040,-0.4444444444444444,9484,652536,379.32,8627672,0,1,0,0,1,0,36.722
-1900800,-1.0,-2491840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,0,0,1,14.149
748800,-0.0013949999999987028,-2311691,0.4444444444444444,25773,262784,860.056,289012098,1,0,0,1,0,0,20.665
-844800,17.0,-307704,-0.4444444444444444,5694,310232,189.956,5492026,0,0,0,0,1,0,22.717
-844800,3.0,-5207,-0.4444444444444444,975,296464,64.933,1921961,0,0,0,0,1,0,17.029
-2048256,-12.0,-187410,-0.5555555555555554,1564,102084,130.35667,889537,0,0,1,0,0,1,12.605
-2048256,0.0,-4947217,-0.5555555555555554,3478,632456,290.01666,1913509,0,0,1,0,1,0,96.978
-147456,-12.0,-2948775,-0.11111111111111094,792,219480,67.583336,432749,0,0,1,0,1,0,10.669
-1996800,-14.0,188491,-0.4444444444444444,4081,221152,340.424,10403848,0,0,0,0,0,1,11.233
-1152000,18.38983,-4005040,0.0,1793,156580,59.883,7447655,1,0,0,1,0,0,27.626
1996800,6.0,2992818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,13.353
-2048256,-17.97,-482892,-0.5555555555555554,10879,165668,906.5983,6358485,0,0,1,0,0,1,13.813
-2048256,-12.0,-4943283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,0,0,1,11.045
-614400,4.0,-10744,-0.4444444444444444,2862,221160,95.462,9656655,0,1,0,1,0,0,21.733
-2048256,-12.0,-190918,-0.5555555555555554,1716,618784,143.03334,913312,0,0,1,0,1,0,50.255
0,9.0,1668484,0.0,4017,344588,167.39166,46189307,0,1,0,0,1,0,29.282
614400,4.0,1008703,0.4444444444444444,12795,219480,426.945,56821235,0,1,0,0,1,0,10.365
-2048256,-17.97,-4943848,-0.5555555555555554,21227,227016,1768.9417,12416387,0,0,1,1,0,0,38.074
-1996800,15.0,39642,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,21.033
614400,5.981791999999999,-2347644,0.4444444444444444,21407,165564,714.371,58253046,1,0,0,0,1,0,30.99
1152000,11.0,2971852,0.0,3050,217348,127.221664,48993895,0,1,0,1,0,0,16.313
0,6.0,2992818,0.0,1170,215848,39.055,29256190,0,1,0,0,0,1,18.797
614400,6.007017000000001,-605374,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,35.27
-1996800,-4.969999999999999,-655983,-0.4444444444444444,11826,220808,473.0,9697521,0,1,0,0,0,1,16.493
0,-1.0,-792516,0.0,4017,219656,167.39166,46189307,0,1,0,1,0,0,31.054
0,15.0,5172818,0.0,1170,677268,39.055,29256190,0,1,0,0,1,0,81.453
614400,0.0370170000000023,2152626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,17.009
-1152000,1.0,793586,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,30.934
0,-10.517333,552075,0.0,10112,326604,750.433,74487589,1,0,0,0,1,0,23.473
-748800,1.0,296452,-0.4444444444444444,5628,321252,225.08,15149369,0,1,0,0,1,0,25.03
-1996800,18.0,-257358,-0.4444444444444444,13230,671156,440.967,15524405,0,1,0,0,1,0,38.706
0,-6.969999999999999,5757648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,0,10.601
-1900800,18.0,-2617539,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,1,0,0,25.462
-2048256,-13.0,-3217,-0.5555555555555554,3478,124244,290.01666,1913509,0,0,1,0,0,1,13.009
-281856,-13.0,-483604,-0.11111111111111094,3803,165700,316.95166,2194752,0,0,1,0,1,0,12.061
-1900800,-4.969999999999999,-4818040,-0.4444444444444444,9484,219464,379.32,8627672,0,1,0,0,0,1,14.945
1996800,-2.0,80852,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,20.089
-230400,-4.937441999999997,-2904097,0.0,16146,219200,645.84,7742262,1,0,0,1,0,0,10.137
-748800,5.093457999999998,78011,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,18.837
1900800,0.06593300000000113,1462003,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,0,1,0,11.637
1900800,-2.0,80852,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,29.554
-896256,-17.97,-4943892,-0.5555555555555554,10879,165668,906.5983,6358485,0,0,1,1,0,0,13.397
-1996800,-9.0,-583207,-0.4444444444444444,975,608740,64.933,1921961,0,0,0,0,1,0,64.756
-1766400,13.0,121847,-0.4444444444444444,9778,219480,391.08,11284995,0,1,0,1,0,0,16.853
-1900800,13.0,263001,-0.4444444444444444,1318,644676,52.68,2449633,0,1,0,0,1,0,23.349
-1900800,-0.9699999999999989,-455946,-0.4444444444444444,6520,217080,217.518,2258222,0,1,0,1,0,0,32.478
-1152000,15.007017000000001,2338626,0.0,34208,219480,1140.349,341338789,1,0,0,1,0,0,32.142
-1900800,5.062992000000001,-559333,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,1,0,0,34.606
-614400,-4.930122999999998,-3944018,-0.4444444444444444,8163,325972,326.583,43108248,1,0,0,0,1,0,79.493
1900800,0.030000000000001137,5936818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,18.225
748800,15.052520000000001,567100,0.4444444444444444,14305,165700,476.957,82698405,1,0,0,0,1,0,12.753
-844800,14.0,-580664,-0.4444444444444444,6078,298624,203.198,6079081,0,0,0,0,1,0,29.966
-1152000,4.0,-3935297,0.0,12795,219480,426.945,56821235,0,1,0,1,0,0,53.151
-1996800,17.0,211032,-0.4444444444444444,4913,616360,163.897,5470732,0,0,0,0,1,0,15.613
-1152000,13.027847000000001,1072942,0.0,9886,221160,395.44,79678319,1,0,0,1,0,0,17.593
0,17.968605,-2311691,0.0,25773,262784,860.056,289012098,1,0,0,1,0,0,31.526
-134400,10.0,-519563,0.0,12266,219480,490.6,18424328,0,1,0,0,1,0,13.093
-844800,-14.969999999999999,-266102,-0.4444444444444444,1050,299368,69.933,2385577,0,0,0,0,1,0,37.654
-1900800,5.0,-2309959,-0.4444444444444444,2417,664540,80.536,6946645,0,1,0,0,1,0,146.993
-2048256,-17.97,-190775,-0.5555555555555554,792,219480,67.583336,432749,0,0,1,0,0,1,13.801
0,18.062992,-4739333,0.0,7636,221160,254.922,8306231,1,0,0,0,1,0,13.069
1766400,13.065933000000001,-1428997,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,0,1,0,24.786
0,18.0,5453818,0.0,1170,679404,39.055,29256190,0,1,0,0,1,0,63.0
-748800,-0.9699999999999989,-132092,-0.4444444444444444,4733,70052,157.891,8030894,0,1,0,0,0,1,11.941
-748800,5.062992000000001,-4739333,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,1,0,0,22.633
-844800,-24.264247599999997,-2933320,-0.4444444444444444,2579,314588,452.689,3773200,1,0,0,0,1,0,70.692
-1900800,-4.969999999999999,-4461548,-0.4444444444444444,5628,642124,225.08,15149369,0,1,0,0,1,0,149.537
-1900800,6.062992000000001,-4739333,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,0,0,1,14.673
-2048256,-12.0,-2943283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,22.109
-844800,13.0,-4727727,-0.4444444444444444,1104,218932,43.827,1491614,0,0,0,1,0,0,18.473
-844800,4.0,183336,-0.4444444444444444,6078,221160,203.198,6079081,0,0,0,1,0,0,16.905
0,10.065933000000001,751003,0.0,6843,219656,273.816,53770740,1,0,0,1,0,0,30.63
-896256,-17.97,-482584,-0.5555555555555554,3733,309852,311.1,2193902,0,0,1,0,1,0,25.018
0,5.0,-2353568,0.0,11523,217852,384.451,31065203,0,1,0,0,1,0,24.506
748800,5.147058000000001,2914157,0.4444444444444444,1025,110500,34.32,12741973,1,0,0,0,1,0,11.613
-614400,-9.0,730572,-0.4444444444444444,956,327880,63.667,7740095,0,1,0,0,1,0,24.954
-134400,-4.969999999999999,429452,0.0,5628,216820,225.08,15149369,0,1,0,0,1,0,10.605
-1996800,-10.0,-302207,-0.4444444444444444,975,609148,64.933,1921961,0,0,0,0,1,0,55.647
-2048256,0.0,-53448,-0.5555555555555554,1184,217880,98.683334,685260,0,0,1,1,0,0,15.925
-1766400,-9.0,916572,-0.4444444444444444,956,655000,63.667,7740095,0,1,0,0,1,0,39.374
-748800,15.0,391449,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,1,0,0,11.001
1766400,-2.0,5460648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,0,1,0,27.338
-1900800,4.0,424125,-0.4444444444444444,8755,219480,292.092,17530090,0,1,0,0,0,1,14.249
896256,4.0,-240551,0.5555555555555554,1109,219480,37.011665,12766479,0,1,0,0,1,0,10.917
-844800,14.0,-271968,-0.4444444444444444,4913,300688,163.897,5470732,0,0,0,0,1,0,25.002
-614400,5.0,-10744,-0.4444444444444444,2862,338388,95.462,9656655,0,1,0,0,1,0,43.123
-1900800,6.093457999999998,-499989,-0.4444444444444444,3220,666660,107.443,4297868,1,0,0,0,1,0,75.405
-2048256,-12.0,-2943283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,0,0,1,10.849
-1996800,-10.0,163898,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,1,0,0,21.909
-2048256,0.0,-4943283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,21.689
-2048256,0.0,-763584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,1,0,0,16.193
1152000,5.0,5936818,0.0,1170,215848,39.055,29256190,0,1,0,1,0,0,25.566
-1900800,10.0,-4461548,-0.4444444444444444,5628,650032,225.08,15149369,0,1,0,0,1,0,100.882
-1996800,17.0,-4732968,-0.4444444444444444,4913,619116,163.897,5470732,0,0,0,0,1,0,80.957
-844800,-9.0,180793,-0.4444444444444444,975,296824,64.933,1921961,0,0,0,0,1,0,13.261
-748800,17.0,371125,-0.4444444444444444,8755,324836,292.092,17530090,0,1,0,0,1,0,15.617
-96000,-4.894340999999997,-2865666,0.0,7623,216820,304.927,5120280,1,0,0,0,1,0,16.769
-134400,-4.969999999999999,-319802,0.0,5978,104264,239.14166,14952277,0,1,0,1,0,0,10.337
-2048256,-12.0,-485293,-0.5555555555555554,2128,163024,177.33333,1190517,0,0,1,0,0,1,11.385
0,18.38983,-4005040,0.0,1793,156568,59.883,7447655,1,0,0,1,0,0,13.873
-2048256,-12.0,-186448,-0.5555555555555554,1184,217852,98.683334,685260,0,0,1,0,0,1,11.673
-614400,0.021740000000001203,-212904,-0.4444444444444444,9208,221152,368.32,1339625,1,0,0,1,0,0,12.737
-2048256,-13.0,-764448,-0.5555555555555554,1184,217880,98.683334,685260,0,0,1,1,0,0,15.777
-1900800,0.0,-531295,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,1,0,0,34.298
-2048256,-12.0,-763584,-0.5555555555555554,3733,634348,311.1,2193902,0,0,1,0,1,0,45.375
-896256,0.0,-763283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,10.601
0,0.0370170000000023,2152626,0.0,34208,314864,1140.349,341338789,1,0,0,0,1,0,38.614
-896256,-22.97,-2945662,-0.5555555555555554,344,324440,49.178333,334032,0,0,1,0,1,0,34.542
0,1.0659330000000011,1515003,0.0,6843,219656,273.816,53770740,1,0,0,0,0,1,12.981
1152000,5.0,5172818,0.0,1170,215848,39.055,29256190,0,1,0,0,0,1,13.461
-1900800,-0.9699999999999989,-25946,-0.4444444444444444,6520,648228,217.518,2258222,0,1,0,0,1,0,31.918
-844800,15.0,225642,-0.4444444444444444,13230,329760,440.967,15524405,0,1,0,0,1,0,11.145
-1900800,10.0,296452,-0.4444444444444444,5628,648668,225.08,15149369,0,1,0,0,1,0,32.33
-1996800,-9.0,-2763207,-0.4444444444444444,975,217080,64.933,1921961,0,0,0,1,0,0,40.123
-1900800,-6.969999999999999,-2491840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,1,0,0,54.643
-2048256,-12.0,-189217,-0.5555555555555554,3478,625772,290.01666,1913509,0,0,1,0,1,0,43.667
-2048256,-17.97,-695,-0.5555555555555554,894,632772,74.535,515272,0,0,1,0,1,0,38.466
